Trade,Strategy,Symbol,Side,DateIn,TimeIn,QtyIn,PriceIn,DateOut,TimeOut,QtyOut,PriceOut,Reason,Bars,PctGain,Profit,PctMFE,PctMAE,Fraction,Size,CommsIn,CommsInPct,CommsOut,CommsOutPct,SlipIn,SlipInPct,SlipOut,SlipOutPct,Dividends,FXSize,FxIn,FxOut,NetFX,SavedCalcIn,SavedCalcOut,VolumePct_In,VolumePct_Out
913,ASX_Trend_Following,PTB-202211.au,Long,2022-05-30,open,1109772.0,1.16,2022-06-20,open,1109772.0,1.0,zero position,14,-0.1387,-178546.72,0.0,-0.1552,0.05,1287336,6.6,0.0,976.6,0.0009,6408.93,0.005,5576.6,0.005,0.0,1287335.52,1,1,0,0,0,16.26492,7.60613
914,ASX_Trend_Following,WMA.au,Long,2020-08-10,open,1119817.0,0.77,2022-06-20,open,1119817.0,0.995,zero position,470,0.395,340557.08,0.4805,-0.026,0.05,862259,6.6,0.0,980.51,0.0009,4255.3,0.0049,5599.09,0.005,89585.36,862259.09,1,1,0,0,0,2.76229,6.11437
915,ASX_Trend_Following,GDG.au,Long,2022-02-14,open,871085.0,1.485,2022-06-27,open,871085.0,1.215,zero position,82,-0.1758,-227420.12,0.2054,-0.2054,0.05,1293561,6.6,0.0,931.36,0.0009,6402.47,0.0049,5313.62,0.005,8710.79,1293561.23,1,1,0,0,0,22.06675,0.76801
916,ASX_Trend_Following,SXE.au,Long,2022-06-06,open,2131335.0,0.6,2022-06-27,open,2131335.0,0.57,zero position,14,-0.0508,-65015.73,0.0917,-0.05,0.05,1278801,6.6,0.0,1069.08,0.0009,6340.72,0.005,6127.59,0.005,0.0,1278801.0,1,1,0,0,0,31.58376,2.78093
917,ASX_Trend_Following,XRF.au,Long,2022-03-21,open,2072742.0,0.625,2022-06-27,open,2072742.0,0.555,zero position,66,-0.1128,-146110.87,0.232,-0.184,0.05,1295464,6.6,0.0,1012.33,0.0009,6321.86,0.0049,5803.68,0.005,0.0,1295463.75,1,1,0,0,0,16.16627,41.19531
918,ASX_Trend_Following,ZIM.au,Long,2022-02-14,open,53577.0,24.2,2022-06-27,open,53577.0,24.03,zero position,91,0.0556,72084.13,0.5211,-0.075,0.05,1296563,6.6,0.0,1132.96,0.0009,6402.45,0.0049,6469.42,0.005,82331.78,1296563.4,1,1,0,0,0,27.00454,12.3364
919,ASX_Trend_Following,KOV.au,Long,2022-04-01,open,66064.0,7.25,2022-07-06,open,66064.0,6.98,zero position,56,-0.0401,-19198.31,0.0952,-0.0607,0.0182,478964,477.62,0.001,883.41,0.0019,2381.61,0.005,2318.85,0.005,0.0,478964.0,1,1,0,0,0,52.72466,10.08303
920,ASX_Trend_Following,KOV.au,Long,2021-05-17,open,114989.0,4.72,2022-07-06,open,114989.0,6.98,zero position,274,0.5728,310907.28,0.7479,-0.0085,0.0234,542748,6.6,0.0,706.31,0.0009,5772.52,0.0106,4036.11,0.005,51745.05,542748.08,1,1,0,0,0,8.69679,17.55021
921,ASX_Trend_Following,EPY.au,Long,2022-03-21,open,2719081.0,0.465,2022-07-18,open,2719081.0,0.465,zero position,80,-0.0009,-1119.25,0.2258,-0.0753,0.05,1264373,6.6,0.0,1112.65,0.0009,6321.86,0.005,6321.86,0.005,0.0,1264372.67,1,1,0,0,0,8.58941,73.80784
922,ASX_Trend_Following,EZL.au,Long,2022-05-09,open,788380.0,1.69,2022-08-22,open,788380.0,1.59,zero position,73,-0.0097,-12937.78,0.0888,-0.0533,0.05,1332362,6.6,0.0,1103.1,0.0009,6622.39,0.005,6307.04,0.005,67009.92,1332362.2,1,1,0,0,0,10.25228,17.65056
923,ASX_Trend_Following,PBP-202406.au,Long,2022-05-30,open,564664.0,2.29,2022-09-05,open,564664.0,2.25,zero position,66,-0.0183,-23711.19,0.0437,-0.0917,0.05,1293081,6.6,0.0,1118.03,0.0009,6408.94,0.005,6380.7,0.005,0.0,1293080.56,1,1,0,0,0,30.21856,55.45708
924,ASX_Trend_Following,SDG-202310.au,Long,2022-08-29,open,441683.0,2.71,2022-09-05,open,441683.0,2.43,zero position,5,-0.0488,-58369.88,0.0,-0.0996,0.05,1196961,6.6,0.0,944.49,0.0009,5984.8,0.005,5388.53,0.005,66252.45,1196960.93,1,1,0,0,0,0.98995,9.1321
925,ASX_Trend_Following,BRV-202209.au,Long,2022-06-27,open,3430795.0,0.34,2022-09-09,close,3430795.0,0.355,end of data,54,0.0432,50383.54,0.0588,-0.0441,0.05,1166470,6.6,0.0,1071.78,0.0009,5832.35,0.005,6132.55,0.005,0.0,1166470.3,1,1,0,0,0,7.9596,249.51236
926,ASX_Trend_Following,FSA.au,Long,2022-07-04,open,1038494.0,1.14,2022-09-12,open,1038494.0,1.105,zero position,33,-0.0009,-1016.43,0.0614,-0.0789,0.05,1183883,6.6,0.0,1009.83,0.0009,5893.45,0.005,5763.64,0.005,36347.29,1183883.16,1,1,0,0,0,14.78136,146.26676
927,ASX_Trend_Following,KOV.au,Long,2022-08-15,open,149374.0,8.09,2022-09-12,open,149374.0,7.15,zero position,20,-0.0737,-89077.12,0.0,-0.1693,0.05,1208436,6.6,0.0,939.86,0.0009,5967.49,0.0049,5370.0,0.005,52280.9,1208435.66,1,1,0,0,0,6.12088,1867.175
928,ASX_Trend_Following,AEG-202209.au,Long,2022-08-08,open,1290729.0,0.935,2022-09-23,close,1290729.0,0.955,end of data,33,0.0205,24723.25,0.0588,-0.0267,0.05,1206832,6.6,0.0,1084.73,0.0009,5969.62,0.0049,6195.5,0.005,0.0,1206831.61,1,1,0,0,0,11.32298,3.94175
929,ASX_Trend_Following,KSL.au,Long,2022-08-08,open,1380259.0,0.885,2022-09-26,open,1380259.0,0.835,zero position,34,-0.018,-21931.73,0.0621,-0.0508,0.05,1221529,6.6,0.0,1014.21,0.0009,5969.62,0.0049,5797.09,0.005,48102.03,1221529.22,1,1,0,0,0,17.8841,4.12906
930,ASX_Trend_Following,BTI.au,Long,2022-08-01,open,834236.0,1.44,2022-10-03,open,834236.0,1.29,zero position,44,-0.0536,-64355.56,0.1111,-0.1146,0.05,1201300,6.6,0.0,947.02,0.0009,5964.79,0.005,5401.68,0.005,61733.46,1201299.84,1,1,0,0,0,4.90921,29.77288
931,ASX_Trend_Following,GNE.au,Long,2022-08-22,open,438817.0,2.73,2022-10-03,open,438817.0,2.43,zero position,29,-0.0829,-99315.02,0.0,-0.1685,0.05,1197970,6.6,0.0,938.37,0.0009,5967.91,0.005,5353.57,0.005,33275.05,1197970.41,1,1,0,0,0,5.30748,37.86169
932,ASX_Trend_Following,GDG.au,Long,2022-09-05,open,857982.0,1.385,2022-10-04,open,857982.0,1.245,zero position,12,-0.0947,-112484.33,0.0181,-0.0975,0.05,1188305,6.6,0.0,940.01,0.0009,5962.97,0.005,5362.39,0.005,8579.76,1188305.07,1,1,0,0,0,16.76827,64.72893
933,ASX_Trend_Following,MEZ.au,Long,2022-09-01,open,100665.0,4.42,2022-10-10,open,100665.0,4.27,zero position,26,-0.0155,-6884.21,0.0543,-0.0633,0.0187,444939,696.94,0.0016,1075.2,0.0025,2239.8,0.005,2159.26,0.005,9987.68,444939.3,1,1,0,0,0,9.3939,1.76379
934,ASX_Trend_Following,MEZ.au,Long,2022-08-08,open,167791.0,4.72,2022-10-10,open,167791.0,4.27,zero position,44,-0.0751,-59495.32,0.0318,-0.1229,0.033,791974,6.6,0.0,630.49,0.0009,3943.09,0.005,3599.12,0.005,16647.72,791973.52,1,1,0,0,0,14.7392,2.93994
935,ASX_Trend_Following,ALI.au,Long,2022-07-25,open,487559.0,2.49,2022-10-24,open,487559.0,2.37,zero position,64,-0.031,-37590.38,0.1124,-0.0723,0.05,1214022,6.6,0.0,1016.85,0.0009,5948.22,0.0049,5801.95,0.005,21940.15,1214021.91,1,1,0,0,0,8.31019,1.63249
936,ASX_Trend_Following,COG.au,Long,2021-08-16,open,923937.0,1.385,2022-10-24,open,923937.0,1.5,zero position,295,0.1853,237149.55,0.4404,-0.1408,0.05,1279653,6.6,0.0,1219.6,0.0009,6375.17,0.005,6975.72,0.005,132122.99,1279652.75,1,1,0,0,0,318.59897,1.66421
937,ASX_Trend_Following,WMA.au,Long,2022-08-01,open,1094456.0,1.085,2022-10-24,open,1094456.0,1.06,zero position,59,-0.0055,-6499.79,0.0323,-0.0415,0.05,1187485,6.6,0.0,1020.91,0.0009,5964.79,0.005,5827.98,0.005,21889.12,1187484.76,1,1,0,0,0,5.01111,7.79933
938,ASX_Trend_Following,SSG.au,Long,2022-08-22,open,1020155.0,1.195,2022-10-31,open,1020155.0,1.065,zero position,49,-0.0636,-77474.32,0.0293,-0.1506,0.05,1219085,6.6,0.0,956.09,0.0009,5967.91,0.0049,5457.83,0.005,56108.53,1219085.23,1,1,0,0,0,0.93683,14.1423
939,ASX_Trend_Following,MXI.au,Long,2022-09-26,open,539810.0,2.16,2022-11-07,open,539810.0,2.1,zero position,26,-0.0286,-33392.77,0.037,-0.0741,0.05,1165990,6.6,0.0,997.57,0.0009,5883.93,0.005,5695.0,0.005,0.0,1165989.6,1,1,0,0,0,385.57857,326.36638
940,ASX_Trend_Following,PFP.au,Long,2022-10-10,open,238092.0,4.82,2022-11-07,open,238092.0,4.67,zero position,20,-0.032,-36698.86,0.0166,-0.0664,0.05,1147603,6.6,0.0,978.46,0.0009,5773.73,0.005,5583.26,0.005,0.0,1147603.44,1,1,0,0,0,19.78494,25.52992
941,ASX_Trend_Following,RIV.au,Long,2022-04-19,open,870988.0,1.56,2022-11-07,open,870988.0,1.64,zero position,141,0.0715,97158.19,0.1282,-0.0321,0.05,1358741,6.6,0.0,1257.01,0.0009,6728.38,0.005,7185.65,0.005,28742.76,1358741.28,1,1,0,0,0,4.02137,18.80899
942,ASX_Trend_Following,RKN.au,Long,2022-10-31,open,963564.0,1.245,2022-11-14,open,963564.0,0.585,zero position,10,-0.0727,-87223.4,0.1486,-0.5261,0.05,1199637,6.6,0.0,496.04,0.0009,5805.47,0.0048,2842.51,0.005,549231.48,1199637.18,1,1,0,0,0,0.78909,4.30151
943,ASX_Trend_Following,FAR.au,Long,2022-07-25,open,1441994.0,0.815,2022-11-28,open,1441994.0,0.715,zero position,89,-0.1235,-145113.3,0.0429,-0.1411,0.05,1175225,6.6,0.0,907.3,0.0009,5948.23,0.0051,5191.18,0.005,0.0,1175225.11,1,1,0,0,0,15.39539,16.6004
944,ASX_Trend_Following,TRS-202507.au,Long,2022-10-31,open,255186.0,4.62,2022-12-12,open,255186.0,4.17,zero position,30,-0.0982,-115776.73,0.1017,-0.2208,0.05,1178959,6.6,0.0,936.43,0.0009,5805.48,0.0049,5346.15,0.005,0.0,1178959.32,1,1,0,0,0,9.56613,15.67674
945,ASX_Trend_Following,WMA.au,Long,2022-11-28,open,1061735.0,1.085,2022-12-12,open,1061735.0,1.06,zero position,10,-0.0239,-27540.36,0.0092,-0.0276,0.05,1151982,6.6,0.0,990.39,0.0009,5786.46,0.005,5653.74,0.005,0.0,1151982.47,1,1,0,0,0,6.01761,7.54089
946,ASX_Trend_Following,ISU-202212.au,Long,2022-10-10,open,4357540.0,0.265,2022-12-15,close,4357540.0,0.295,end of data,40,0.1122,129588.38,0.1321,-0.0189,0.05,1154748,6.6,0.0,1131.22,0.0009,5773.74,0.005,6481.84,0.005,0.0,1154748.1,1,1,0,0,0,17.1145,200.02479
947,ASX_Trend_Following,MHJ.au,Long,2022-10-24,open,1004413.0,1.165,2022-12-28,open,1004413.0,1.09,zero position,45,-0.0652,-76301.0,0.073,-0.103,0.05,1170141,6.6,0.0,963.43,0.0009,5750.26,0.0049,5499.16,0.005,0.0,1170141.15,1,1,0,0,0,143.54909,12.38884
948,ASX_Trend_Following,MXI.au,Long,2022-12-19,open,518809.0,2.26,2023-01-03,open,518809.0,2.03,zero position,7,-0.1026,-120259.47,0.0,-0.1283,0.05,1172508,6.6,0.0,926.8,0.0009,5758.78,0.0049,5291.85,0.005,0.0,1172508.34,1,1,0,0,0,204.57768,11529.08889
949,ASX_Trend_Following,RUL-202602.au,Long,2023-01-09,open,673148.0,1.71,2023-01-30,open,673148.0,1.665,zero position,14,-0.0272,-31284.56,0.0205,-0.0497,0.05,1151083,6.6,0.0,986.3,0.0009,5721.76,0.005,5637.61,0.005,0.0,1151083.08,1,1,0,0,0,8.05509,2.00517
950,ASX_Trend_Following,PAC.au,Long,2023-01-30,open,152166.0,7.82,2023-02-06,open,152166.0,7.46,zero position,5,-0.0469,-55785.3,0.0,-0.0537,0.05,1189938,6.6,0.0,998.94,0.0009,5942.08,0.005,5706.22,0.005,0.0,1189938.12,1,1,0,0,0,13.68645,19.60902
951,ASX_Trend_Following,PSI-202410.au,Long,2023-01-09,open,229329.0,5.07,2023-02-20,open,229329.0,4.7,zero position,29,-0.0738,-85806.83,0.0059,-0.0966,0.05,1162698,6.6,0.0,948.5,0.0009,5721.76,0.0049,5412.16,0.005,0.0,1162698.03,1,1,0,0,0,12.78026,7.4267
952,ASX_Trend_Following,X64-202302.au,Long,2023-01-16,open,1782307.0,0.665,2023-02-20,open,1782307.0,0.58,zero position,24,-0.1286,-152412.39,0.0226,-0.1504,0.05,1185234,6.6,0.0,909.69,0.0009,5837.06,0.0049,5213.25,0.005,0.0,1185234.16,1,1,0,0,0,4.67427,55.553
953,ASX_Trend_Following,LYL.au,Long,2022-03-07,open,126648.0,5.53,2023-03-01,open,126648.0,8.38,reduce position,245,0.6105,427603.41,0.5986,-0.0868,0.0271,700363,6.6,0.0,1726.71,0.0016,6331.62,0.009,5331.88,0.005,68389.92,700363.44,1,1,0,0,0,11.56814,5.04393
954,ASX_Trend_Following,EAI-202305.au,Long,2022-12-19,open,1371137.0,0.835,2023-03-20,open,1371137.0,0.765,zero position,56,-0.0487,-55775.13,0.0419,-0.0778,0.05,1144899,6.6,0.0,923.05,0.0009,5758.78,0.005,5278.88,0.005,41134.11,1144899.4,1,1,0,0,0,7.08689,33.03149
955,ASX_Trend_Following,SXE.au,Long,2022-09-12,open,1636022.0,0.74,2023-03-20,open,1636022.0,0.64,zero position,130,-0.0818,-99089.33,0.027,-0.1554,0.05,1210656,6.6,0.0,921.41,0.0009,5971.48,0.0049,5276.17,0.005,65440.88,1210656.28,1,1,0,0,0,34.66148,4.69702
956,ASX_Trend_Following,DUI.au,Long,2023-01-03,open,236805.0,4.85,2023-03-27,open,236805.0,4.73,zero position,58,-0.0112,-12832.53,0.0722,-0.0309,0.05,1148504,6.6,0.0,985.68,0.0009,5718.84,0.005,5624.12,0.005,16576.35,1148504.25,1,1,0,0,0,5.64534,1.44279
957,ASX_Trend_Following,GNG.au,Long,2023-02-06,open,555413.0,2.18,2023-03-27,open,555413.0,1.93,zero position,35,-0.0742,-89815.99,0.0367,-0.1606,0.05,1210800,6.6,0.0,943.31,0.0009,6054.0,0.005,5387.51,0.005,49987.17,1210800.34,1,1,0,0,0,10.11423,9.12038
958,ASX_Trend_Following,KOV.au,Long,2023-02-20,open,155400.0,7.92,2023-03-27,open,155400.0,7.17,zero position,23,-0.0955,-117537.11,0.0,-0.101,0.05,1230768,6.6,0.0,980.51,0.0009,6006.21,0.0049,5602.17,0.005,0.0,1230768.0,1,1,0,0,0,95.57196,35.68312
959,ASX_Trend_Following,SSG.au,Long,2022-11-14,open,1043441.0,1.115,2023-03-27,open,1043441.0,1.04,zero position,91,-0.0259,-30177.91,0.13,-0.1031,0.05,1163437,6.6,0.0,954.96,0.0009,5791.1,0.005,5451.98,0.005,49041.73,1163436.72,1,1,0,0,0,2.79957,2.30801
960,ASX_Trend_Following,AUI.au,Long,2023-01-16,open,119245.0,9.9,2023-04-03,open,119245.0,9.52,zero position,54,-0.0221,-26047.04,0.0515,-0.0505,0.05,1180526,6.6,0.0,998.99,0.0009,5837.04,0.0049,5705.87,0.005,20271.65,1180525.5,1,1,0,0,0,12.23779,2.56557
961,ASX_Trend_Following,CAA.au,Long,2023-03-20,open,156438.0,7.64,2023-04-03,open,156438.0,7.48,zero position,10,-0.0218,-26066.42,0.0079,-0.0288,0.05,1195186,6.6,0.0,1029.74,0.0009,5944.64,0.005,5882.07,0.005,0.0,1195186.32,1,1,0,0,0,13.27321,21.92237
962,ASX_Trend_Following,FAR.au,Long,2023-03-27,open,1660601.0,0.7,2023-04-03,open,1660601.0,0.695,zero position,5,-0.008,-9325.23,0.0286,-0.0071,0.05,1162421,6.6,0.0,1015.62,0.0009,5895.13,0.0051,5812.1,0.005,0.0,1162420.7,1,1,0,0,0,37.26161,63.04962
963,ASX_Trend_Following,WMA.au,Long,2022-12-28,open,1047408.0,1.095,2023-04-11,open,1047408.0,1.075,zero position,70,-0.0191,-21945.61,0.032,-0.0274,0.05,1146912,6.6,0.0,990.85,0.0009,5734.56,0.005,5669.1,0.005,0.0,1146911.76,1,1,0,0,0,14.82951,25.08762
964,ASX_Trend_Following,WMI.au,Long,2023-04-11,open,761345.0,1.61,2023-04-17,open,761345.0,1.545,zero position,4,-0.0086,-10558.53,0.0435,-0.0497,0.05,1225765,6.6,0.0,1035.12,0.0009,6071.73,0.005,5919.46,0.005,39970.61,1225765.45,1,1,0,0,0,3.22872,4.77821
965,ASX_Trend_Following,AQZ.au,Long,2023-02-20,open,345184.0,3.45,2023-04-24,open,345184.0,3.23,zero position,43,-0.0646,-76928.23,0.058,-0.0957,0.05,1190885,6.6,0.0,981.15,0.0009,6006.2,0.005,5609.24,0.005,0.0,1190884.8,1,1,0,0,0,2.78729,1.92565
966,ASX_Trend_Following,WMA.au,Long,2023-04-17,open,1135827.0,1.085,2023-04-24,open,1135827.0,1.07,zero position,5,-0.0147,-18113.49,0.0,-0.023,0.05,1232372,6.6,0.0,1069.49,0.0009,6218.65,0.005,6105.07,0.005,0.0,1232372.29,1,1,0,0,0,10.67828,70.43015
967,ASX_Trend_Following,PAI-202508.au,Long,2023-04-24,open,1356462.0,0.915,2023-05-01,open,1356462.0,0.89,zero position,4,-0.0282,-34980.53,0.0,-0.0492,0.05,1241163,6.6,0.0,1062.38,0.0009,6239.73,0.005,6070.17,0.005,0.0,1241162.73,1,1,0,0,0,19.7163,17.17171
968,ASX_Trend_Following,XRF.au,Long,2022-12-19,open,850399.0,0.865,2023-05-01,open,850399.0,1.345,reduce position,88,0.5527,406578.91,0.6416,-0.0751,0.0314,735595,6.6,0.0,1606.01,0.0014,5758.78,0.0078,5740.19,0.005,0.0,735595.14,1,1,0,0,0,14.18419,2.23683
969,ASX_Trend_Following,GLS.au,Long,2023-01-03,open,900603.0,1.27,2023-05-15,open,900603.0,1.265,zero position,90,0.0188,21506.0,0.1024,-0.0236,0.05,1143766,6.6,0.0,1002.55,0.0009,5718.83,0.005,5718.83,0.005,27018.16,1143765.81,1,1,0,0,0,4.40466,2.18179
970,ASX_Trend_Following,IGL.au,Long,2023-01-16,open,490509.0,2.4,2023-05-22,open,490509.0,2.29,zero position,86,-0.0071,-8352.7,0.15,-0.075,0.05,1177222,6.6,0.0,988.47,0.0009,5837.06,0.005,5640.85,0.005,46598.36,1177221.6,1,1,0,0,0,3.54555,5.66107
971,ASX_Trend_Following,QVE-202407.au,Long,2023-05-08,open,1357115.0,0.945,2023-05-29,open,1357115.0,0.91,zero position,15,-0.0241,-30949.91,0.0053,-0.0476,0.05,1282474,6.6,0.0,1086.78,0.0009,6344.51,0.0049,6208.8,0.005,17642.5,1282473.68,1,1,0,0,0,13.32386,15.31975
972,ASX_Trend_Following,MIR.au,Long,2023-05-15,open,439351.0,2.86,2023-06-05,open,439351.0,2.77,zero position,15,-0.0323,-40619.15,0.014,-0.0385,0.05,1256544,6.6,0.0,1070.96,0.0009,6348.62,0.0051,6106.98,0.005,0.0,1256543.86,1,1,0,0,0,5.27686,7.02265
973,ASX_Trend_Following,SRG.au,Long,2022-12-19,open,1706304.0,0.68,2023-06-05,open,1706304.0,0.645,zero position,112,-0.0229,-26569.66,0.2132,-0.0735,0.05,1160287,6.6,0.0,968.5,0.0009,5758.78,0.005,5545.49,0.005,34126.08,1160286.72,1,1,0,0,0,26.98012,3.4197
974,ASX_Trend_Following,WHF.au,Long,2023-05-08,open,243085.0,5.28,2023-06-05,open,243085.0,5.0,zero position,20,-0.0345,-44223.76,0.0133,-0.0492,0.05,1283489,6.6,0.0,1069.57,0.0009,6344.52,0.0049,6113.59,0.005,24916.21,1283488.8,1,1,0,0,0,7.32758,5.4973
975,ASX_Trend_Following,KMD.au,Long,2023-04-11,open,1220447.0,1.01,2023-06-13,open,1220447.0,0.97,zero position,43,-0.0405,-49866.25,0.0743,-0.0446,0.05,1232651,6.6,0.0,1041.77,0.0009,6071.72,0.0049,5949.68,0.005,0.0,1232651.47,1,1,0,0,0,6.72523,4.15551
976,ASX_Trend_Following,ASG.au,Long,2023-04-11,open,564812.0,2.21,2023-06-26,open,564812.0,2.0,zero position,52,-0.0551,-68778.11,0.095,-0.0973,0.05,1248235,6.6,0.0,994.07,0.0009,6071.73,0.0049,5676.36,0.005,50833.08,1248234.52,1,1,0,0,0,10.19921,8.18331
977,ASX_Trend_Following,WQG.au,Long,2023-04-03,open,1022230.0,1.17,2023-06-26,open,1022230.0,1.135,zero position,56,-0.0168,-20041.16,0.0684,-0.0726,0.05,1196009,6.6,0.0,1021.0,0.0009,5980.05,0.005,5826.71,0.005,16764.49,1196009.1,1,1,0,0,0,6.5726,15.36587
978,ASX_Trend_Following,FAR.au,Long,2023-06-05,open,1772321.0,0.72,2023-08-28,open,1772321.0,0.41,zero position,59,0.1245,158862.84,0.1806,-0.4722,0.05,1276071,6.6,0.0,639.45,0.0009,6380.36,0.005,3633.26,0.005,708928.4,1276071.12,1,1,0,0,0,14.40057,43.94003
979,ASX_Trend_Following,MEZ.au,Long,2023-03-27,open,253554.0,4.79,2023-09-11,open,253554.0,4.73,zero position,116,0.0087,10606.57,0.1148,-0.0271,0.05,1214524,6.6,0.0,1055.39,0.0009,5895.13,0.0049,6021.91,0.005,26881.8,1214523.66,1,1,0,0,0,13.41982,9.90445
980,ASX_Trend_Following,KPG.au,Long,2023-07-24,open,278392.0,4.73,2023-09-18,open,278392.0,4.3,zero position,40,-0.0908,-119545.9,0.0296,-0.1015,0.05,1316794,6.6,0.0,1053.44,0.0009,6528.29,0.005,6013.27,0.005,1222.7,1316794.16,1,1,0,0,0,26.58442,44.30172
981,ASX_Trend_Following,XRF.au,Long,2022-12-19,open,504607.0,0.865,2023-10-02,open,504607.0,1.025,zero position,197,0.2207,96323.53,0.659,-0.0751,0.0186,436485,6.6,0.0,1059.02,0.002,5758.78,0.0132,2598.73,0.005,16652.03,436485.05,1,1,0,0,0,8.41657,0.81009
982,ASX_Trend_Following,XRF.au,Long,2023-07-03,open,586504.0,1.17,2023-10-02,open,586504.0,1.025,zero position,65,-0.0971,-66601.59,0.2265,-0.1453,0.0264,686210,384.11,0.0006,529.03,0.0009,3431.05,0.005,3020.5,0.005,19354.63,686209.68,1,1,0,0,0,5.15885,0.94156
983,ASX_Trend_Following,LYL.au,Long,2022-03-07,open,106991.0,5.53,2023-10-23,open,106991.0,8.66,zero position,409,0.8087,478497.72,1.0651,-0.0868,0.0229,591660,6.6,0.0,815.36,0.0009,6331.62,0.0107,4654.11,0.005,144437.85,591660.23,1,1,0,0,0,9.77265,2.71627
984,ASX_Trend_Following,SMP-202510.au,Long,2023-01-09,open,1144352.0,1.025,2023-10-23,open,1144352.0,1.205,zero position,200,0.1746,204763.29,0.7902,-0.0146,0.05,1172961,6.6,0.0,1213.47,0.0009,5721.76,0.0049,6923.33,0.005,0.0,1172960.8,1,1,0,0,0,13.59653,9.80727
985,ASX_Trend_Following,KIL-202312.au,Long,2023-06-26,open,645884.0,1.97,2023-10-30,open,645884.0,1.615,zero position,65,-0.1809,-230213.35,0.0406,-0.1751,0.05,1272391,6.6,0.0,917.93,0.0009,6313.52,0.005,5247.81,0.005,0.0,1272391.48,1,1,0,0,0,48.21109,9.05589
986,ASX_Trend_Following,WMA.au,Long,2023-10-23,open,1253664.0,1.065,2023-10-30,open,1253664.0,1.015,zero position,5,-0.0478,-63809.57,0.0,-0.0516,0.05,1335152,6.6,0.0,1119.77,0.0009,6644.42,0.005,6393.69,0.005,0.0,1335152.16,1,1,0,0,0,13.74993,21.05265
987,ASX_Trend_Following,WQG.au,Long,2023-07-10,open,1087690.0,1.185,2023-10-30,open,1087690.0,1.145,zero position,80,-0.0206,-26554.77,0.0928,-0.0295,0.05,1288913,6.6,0.0,1095.96,0.0009,6444.56,0.005,6254.22,0.005,18055.39,1288912.65,1,1,0,0,0,29.36845,7.41494
988,ASX_Trend_Following,EMR.au,Long,2023-01-03,open,518544.0,1.19,2023-11-01,open,518544.0,2.57,reduce position,211,1.1561,713397.28,1.4622,-0.0294,0.0269,617067,6.6,0.0,2186.84,0.0016,5718.83,0.0093,6689.22,0.005,0.0,617067.36,1,1,0,0,0,2.38637,0.12277
989,ASX_Trend_Following,PBP-202406.au,Long,2023-03-20,open,497459.0,2.4,2023-11-06,open,497459.0,2.5,zero position,160,0.0553,66055.96,0.2125,-0.025,0.05,1193902,6.6,0.0,1094.41,0.0009,5944.64,0.005,6243.11,0.005,17411.07,1193901.6,1,1,0,0,0,16.77657,58.71801
990,ASX_Trend_Following,PGF.au,Long,2023-01-03,open,710414.0,1.655,2023-11-06,open,710414.0,1.725,zero position,214,0.1018,119685.37,0.2085,-0.0272,0.05,1175735,6.6,0.0,1078.41,0.0009,5718.83,0.0049,6162.84,0.005,71041.4,1175735.17,1,1,0,0,0,4.0138,2.22338
991,ASX_Trend_Following,RIV.au,Long,2023-10-02,open,792460.0,1.705,2023-11-06,open,792460.0,1.66,zero position,25,-0.0067,-9088.83,0.0205,-0.0528,0.05,1351144,6.6,0.0,1157.63,0.0009,6716.1,0.005,6617.04,0.005,27736.1,1351144.3,1,1,0,0,0,5.25779,2.98902
992,ASX_Trend_Following,MEC.au,Long,2023-10-30,open,1347244.0,0.955,2023-11-13,open,1347244.0,0.935,zero position,8,-0.0218,-28059.99,0.0105,-0.0366,0.05,1286618,6.6,0.0,1108.51,0.0009,6399.41,0.005,6332.05,0.005,0.0,1286618.02,1,1,0,0,0,1646.99756,65.03084
993,ASX_Trend_Following,BRL.au,Long,2023-09-18,open,1383040.0,0.975,2023-12-04,open,1383040.0,0.96,zero position,54,-0.0163,-21920.59,0.0462,-0.0769,0.05,1348464,6.6,0.0,1168.39,0.0009,6707.74,0.005,6673.17,0.005,0.0,1348464.0,1,1,0,0,0,17.77344,110.00955
994,ASX_Trend_Following,WHF.au,Long,2023-10-30,open,249977.0,5.2,2023-12-04,open,249977.0,4.98,zero position,25,-0.0234,-30474.4,0.0115,-0.0481,0.05,1299880,6.6,0.0,1095.5,0.0009,6399.41,0.0049,6249.43,0.005,25622.64,1299880.4,1,1,0,0,0,4.20872,5.02628
995,ASX_Trend_Following,ZER-202409.au,Long,2023-11-07,open,3133659.0,0.325,2023-12-05,open,3133659.0,0.3,zero position,6,-0.0777,-79175.37,0.0,-0.0923,0.0378,1018439,6.6,0.0,827.29,0.0009,4857.17,0.0048,4700.49,0.005,0.0,1018439.18,1,1,0,0,0,57.86356,184.33288
996,ASX_Trend_Following,DBF.au,Long,2023-12-04,open,921027.0,1.405,2023-12-11,open,921027.0,1.395,zero position,4,-0.008,-10347.52,0.0285,-0.0107,0.05,1294043,6.6,0.0,1130.65,0.0009,6447.19,0.005,6447.19,0.005,0.0,1294042.94,1,1,0,0,0,3.66454,921027.0
997,ASX_Trend_Following,EVO.au,Long,2023-10-30,open,1828403.0,0.675,2023-12-11,open,1828403.0,0.585,zero position,29,-0.1045,-128936.07,0.0148,-0.1556,0.05,1234172,6.6,0.0,941.26,0.0009,6399.41,0.0052,5393.79,0.005,36568.06,1234172.03,1,1,0,0,0,121893.53333,23.91226
